feature,importance
era5_v10_daily_mean_mean_std_14d,0.0004160613021547071
era5_u10_daily_mean_min,0.0004108540464624282
era5_swvl2_daily_mean_min_soil_moisture_lag_3d,0.00039167372906129326
era5_sro_daily_total_mean_runoff_lag_3d,0.00038435900170564243
era5_sro_daily_total_max_runoff_lag_1d,0.0003760979339038061
era5_v10_daily_mean_std,0.00036073571231937974
era5_pev_daily_mean_mean,0.00035620221462358606
era5_v10_daily_mean_max,0.0003539944153228934
era5_e_daily_total_min,0.00033907358243265886
era5_pev_daily_mean_std,0.0003243306956243491
era5_sro_daily_total_mean_runoff_lag_7d,0.00030204522271856004
era5_sro_daily_total_mean_runoff_lag_1d,0.0002982157267845799
era5_sp_daily_mean_std,0.00028618283263855327
era5_swvl1_daily_mean_min_soil_moisture_lag_3d,0.0002842719474716031
era5_swvl2_daily_mean_min_soil_moisture_lag_7d,0.0002796089588536704
era5_e_daily_total_std,0.00026026188859043514
era5_e_daily_total_max,0.0002492434525797679
era5_v10_daily_mean_max_std_7d,0.00024866327858694414
era5_swvl2_daily_mean_min,0.0002269325767310221
era5_u10_daily_mean_mean_mean_7d,0.00022365599739654357
era5_sp_daily_mean_min_anomaly,0.00018363098897542535
era5_sp_daily_mean_mean_anomaly,0.0001689348102394622
era5_sp_daily_mean_max_anomaly,0.00016074819078083178
era5_swvl2_daily_mean_min_soil_moisture_lag_1d,0.00015983961063872746
era5_pev_daily_mean_max,1.5699001004654395e-05
glofas_discharge_min,0.0
era5_sro_daily_total_min,0.0
era5_sro_daily_total_min_runoff_lag_1d,0.0
era5_tp_daily_total_min,0.0
era5_sro_daily_total_min_runoff_lag_3d,0.0
era5_sro_daily_total_min_runoff_lag_7d,0.0
terrain_elevation_mean,0.0
terrain_elevation_min,0.0
terrain_elevation_max,0.0
terrain_elevation_std,0.0
terrain_slope_mean,0.0
terrain_slope_max,0.0
terrain_slope_std,0.0
terrain_local_relief_p95_p05,0.0
