feature,importance
glofas_discharge_std,0.06879750870281091
discharge_mean_3d,0.06400773380946134
glofas_discharge_mean,0.05194634262563389
glofas_discharge_max_discharge_lag_1d,0.051910537594598516
glofas_discharge_max_discharge_lag_3d,0.050627430882333416
glofas_discharge_max,0.050237275670108224
discharge_mean_7d,0.043125103451394475
glofas_discharge_max_discharge_lag_2d,0.0416585029655805
rainfall_mean_14d,0.03831781407175884
rainfall_total_14d,0.032996423586101296
discharge_mean_14d,0.029373609959400047
rainfall_mean_30d,0.028461828129878342
glofas_discharge_max_discharge_lag_7d,0.02406677512555698
rainfall_total_30d,0.023320519347392266
era5_sp_daily_mean_mean,0.02302124629802516
era5_sp_daily_mean_max,0.021214765792458398
era5_swvl1_daily_mean_std,0.01603522821732598
is_monsoon,0.014119372497501946
era5_swvl2_daily_mean_max,0.012834867766222764
rainfall_mean_7d,0.01247952212987778
era5_swvl2_daily_mean_max_soil_moisture_lag_1d,0.010708286879212025
discharge_mean_30d,0.009397584612447291
era5_swvl1_daily_mean_max,0.009168149398326435
rainfall_total_7d,0.008532978461944894
era5_u10_daily_mean_min_std_14d,0.007322979801449459
era5_swvl2_daily_mean_std,0.007151328430149105
era5_swvl1_daily_mean_std_soil_moisture_lag_3d,0.007079229318829257
cumulative_monsoon_rainfall,0.00671288581168344
era5_t2m_daily_mean_std,0.0066020955637205
era5_swvl1_daily_mean_max_soil_moisture_lag_1d,0.006586515132905515
era5_swvl1_daily_mean_std_soil_moisture_lag_1d,0.006479247069315683
era5_u10_daily_mean_min_mean_7d,0.005782701436116511
day_of_year,0.005722308859693342
era5_u10_daily_mean_min_mean_14d,0.005659115993666578
era5_swvl2_daily_mean_std_soil_moisture_lag_1d,0.005163088989206108
era5_sp_daily_mean_min,0.005138299759875054
era5_u10_daily_mean_max_std_14d,0.005110595156702632
era5_tp_daily_total_mean,0.005009155225343952
era5_swvl2_daily_mean_mean_soil_moisture_lag_7d,0.004525096063555838
era5_swvl1_daily_mean_max_soil_moisture_lag_3d,0.004265383285056698
era5_swvl1_daily_mean_mean_soil_moisture_lag_1d,0.004109238370081754
era5_swvl1_daily_mean_std_soil_moisture_lag_7d,0.0038579697944394623
era5_sro_daily_total_mean,0.0038154552653701596
era5_sro_daily_total_std,0.0037667940947935354
era5_e_daily_total_mean,0.003753732906145765
era5_swvl1_daily_mean_mean,0.0036321438971192903
