feature,importance
rainfall_total_14d,0.0723500886629354
rainfall_mean_14d,0.06012608776276032
rainfall_total_30d,0.058530989287874785
is_monsoon,0.05419492234702565
era5_sp_daily_mean_mean,0.05414704940478706
rainfall_mean_30d,0.053886314040411734
rainfall_total_7d,0.052932363911712695
era5_sp_daily_mean_max,0.04589670137886919
rainfall_mean_7d,0.039576683506697116
era5_t2m_daily_mean_min,0.034869697544165
era5_t2m_daily_mean_std,0.029382639642733507
day_of_year,0.027915381420694788
era5_v10_daily_mean_max_mean_14d,0.02597431077990872
rainfall_total_3d,0.025466453089051565
era5_e_daily_total_mean,0.02073534319416063
era5_v10_daily_mean_min_mean_14d,0.02025515700694031
era5_tp_daily_total_mean,0.018782240806260116
cumulative_monsoon_rainfall,0.018409827384142395
rainfall_intensity,0.01660174835747824
rainfall_mean_3d,0.014653554185966923
era5_sp_daily_mean_min,0.014558585407554876
era5_v10_daily_mean_mean_mean_14d,0.014383222999623626
era5_t2m_daily_mean_mean,0.009712729481818902
era5_u10_daily_mean_min_mean_14d,0.007943414731107188
era5_tp_daily_total_std,0.007690970159205064
era5_t2m_daily_mean_max,0.007623091117029834
era5_u10_daily_mean_std_mean_14d,0.0075873660635150005
era5_u10_daily_mean_max_mean_14d,0.007419560174529762
month,0.007210923543840706
era5_v10_daily_mean_max_mean_7d,0.007028053110995916
era5_v10_daily_mean_std_std_14d,0.006834289706456881
era5_v10_daily_mean_mean_mean_7d,0.006693908768456841
era5_v10_daily_mean_min_mean_7d,0.005565027249712928
era5_v10_daily_mean_mean_std_14d,0.005537366878167511
era5_u10_daily_mean_mean_std_14d,0.005331229510130989
era5_u10_daily_mean_std_std_14d,0.0051939893813781205
era5_pev_daily_mean_mean,0.005164578269689593
era5_u10_daily_mean_min_std_14d,0.005023396423308934
era5_v10_daily_mean_max_std_14d,0.004931944012168005
rainfall_anomaly,0.00469298866950798
era5_u10_daily_mean_mean_mean_14d,0.004616423009641289
era5_u10_daily_mean_max_std_14d,0.004493209035535666
era5_sp_daily_mean_std,0.004488844683541752
era5_v10_daily_mean_std_mean_14d,0.004422286559757477
era5_tp_daily_total_max,0.00398531166964756
era5_v10_daily_mean_std_std_7d,0.00371176725406251
era5_pev_daily_mean_std,0.003537262805950946
era5_u10_daily_mean_min_mean_7d,0.0035315565194233584
era5_u10_daily_mean_std_mean_7d,0.0034881897811224185
era5_v10_daily_mean_max_std_7d,0.0033988299541601115
era5_u10_daily_mean_std_std_7d,0.003356241278702863
era5_v10_daily_mean_mean_std_7d,0.0031448459192701585
era5_u10_daily_mean_max_std_7d,0.003012569973052438
era5_v10_daily_mean_mean,0.0029631453970583197
era5_v10_daily_mean_min_std_14d,0.0029150240451444607
era5_v10_daily_mean_min_std_7d,0.0027987588919594006
era5_v10_daily_mean_min,0.0027747652658146275
era5_pev_daily_mean_min,0.002765874295843806
era5_u10_daily_mean_max_mean_7d,0.0027162035362956584
era5_e_daily_total_min,0.0025375483719480294
era5_u10_daily_mean_mean_std_7d,0.002453174020426128
era5_v10_daily_mean_std_mean_7d,0.002354190460696068
era5_sp_daily_mean_min_anomaly,0.0023224264404255617
era5_u10_daily_mean_min_std_7d,0.0022852167340805004
era5_sp_daily_mean_std_anomaly,0.0022620227360750406
era5_e_daily_total_std_trend_7d,0.0022429819093836597
era5_u10_daily_mean_max,0.002241835701682726
era5_u10_daily_mean_mean,0.002215458543514537
era5_u10_daily_mean_std,0.002152442196278086
era5_e_daily_total_max,0.0021490326111889856
era5_u10_daily_mean_mean_mean_7d,0.002046022602628716
era5_e_daily_total_max_trend_7d,0.0019224078927007227
era5_pev_daily_mean_max,0.0018760654785785638
era5_e_daily_total_mean_trend_7d,0.0018164479466487276
era5_v10_daily_mean_max,0.0016431910275055731
era5_sp_daily_mean_mean_anomaly,0.0016180037523659482
era5_sp_daily_mean_max_anomaly,0.0015798409451758277
era5_v10_daily_mean_std,0.0015156415541928406
era5_e_daily_total_min_trend_7d,0.001433528537635489
era5_e_daily_total_std,0.001250591286619755
era5_u10_daily_mean_min,0.0011466300014890047
era5_tp_daily_total_min,1.0241041900391547e-19
terrain_elevation_mean,0.0
terrain_elevation_min,0.0
terrain_elevation_max,0.0
terrain_elevation_std,0.0
terrain_slope_mean,0.0
terrain_slope_max,0.0
terrain_slope_std,0.0
terrain_local_relief_p95_p05,0.0
