feature,importance
discharge_change_1d,2.145282999507372
glofas_discharge_max,1.6813370564350578
era5_v10_daily_mean_max_std_7d,1.4850473786703893
discharge_mean_3d,1.4335232235515307
glofas_discharge_max_discharge_lag_1d,1.4210047176353156
glofas_discharge_std,1.379691219193287
glofas_discharge_mean,1.2408453433543967
glofas_discharge_max_discharge_lag_2d,1.180028702675036
era5_e_daily_total_mean,1.0220455550653549
era5_u10_daily_mean_min,1.0106307216082446
era5_sro_daily_total_mean,0.9248168535294118
glofas_discharge_max_discharge_lag_3d,0.9006183152778505
discharge_mean_7d,0.8878914456750427
era5_t2m_daily_mean_max,0.7804246803848447
era5_v10_daily_mean_std_std_7d,0.7707356473245601
era5_swvl1_daily_mean_max,0.7227242106184965
era5_u10_daily_mean_max_std_14d,0.7168471769241413
era5_sro_daily_total_std_runoff_lag_3d,0.672728602190683
era5_swvl2_daily_mean_mean_soil_moisture_lag_3d,0.6570563333142073
discharge_mean_14d,0.6356074549877462
era5_v10_daily_mean_std_std_14d,0.6214256183762654
rainfall_total_30d,0.608474632412362
rainfall_mean_30d,0.6084746324123589
cumulative_monsoon_rainfall,0.5896718015199132
era5_pev_daily_mean_std,0.5872398101136714
era5_u10_daily_mean_max,0.5730457479803909
era5_swvl2_daily_mean_min,0.533514334075921
era5_sro_daily_total_mean_runoff_lag_7d,0.5269943390303907
month,0.5227464831962073
era5_v10_daily_mean_std,0.5210015314525307
era5_e_daily_total_min,0.520341889767752
era5_v10_daily_mean_max_std_14d,0.5199173412750853
era5_tp_daily_total_min,0.5110894034837028
era5_sro_daily_total_max_runoff_lag_3d,0.5084180531222189
era5_t2m_daily_mean_std,0.4804369291305135
era5_e_daily_total_std,0.47406568211761363
era5_u10_daily_mean_min_std_14d,0.4716094030083834
era5_swvl1_daily_mean_max_soil_moisture_lag_3d,0.4653447583311255
era5_swvl2_daily_mean_max_soil_moisture_lag_3d,0.43686713711516345
era5_sp_daily_mean_min,0.42718791944768686
era5_u10_daily_mean_std_std_14d,0.41331027048784963
era5_swvl2_daily_mean_max,0.3965243323325495
era5_v10_daily_mean_max,0.3965074342347565
era5_sp_daily_mean_mean_anomaly,0.3920203651500723
era5_t2m_daily_mean_min,0.3799877562250937
day_of_year,0.37648477295698957
era5_tp_daily_total_std,0.37487141125730855
era5_u10_daily_mean_mean_std_7d,0.36397600246294187
era5_v10_daily_mean_min_mean_7d,0.35602854750020935
era5_swvl1_daily_mean_std,0.34732723141150645
glofas_discharge_max_discharge_lag_14d,0.32022563317818303
era5_swvl1_daily_mean_std_soil_moisture_lag_3d,0.31699554177490524
era5_swvl1_daily_mean_min_soil_moisture_lag_7d,0.3161421561419385
era5_swvl2_daily_mean_mean_soil_moisture_lag_1d,0.30989284854869237
era5_sp_daily_mean_std,0.30702954153301365
era5_e_daily_total_mean_trend_7d,0.3010068846485918
era5_v10_daily_mean_mean_std_7d,0.2931013893329296
era5_e_daily_total_min_trend_7d,0.28658580883997103
glofas_discharge_max_discharge_lag_7d,0.28128771086337856
rainfall_anomaly,0.28069511154386895
era5_swvl1_daily_mean_min,0.27524356925886767
era5_swvl2_daily_mean_max_soil_moisture_lag_7d,0.27391282293488955
era5_sp_daily_mean_max_anomaly,0.2735011431789694
era5_v10_daily_mean_min,0.267317850285174
era5_u10_daily_mean_min_mean_7d,0.26620004216816073
era5_swvl2_daily_mean_mean,0.2648082782165976
era5_v10_daily_mean_mean_std_14d,0.2562038643298499
era5_swvl2_daily_mean_std,0.2535771726878486
era5_u10_daily_mean_max_mean_7d,0.24716204115111245
era5_v10_daily_mean_mean_mean_7d,0.24497578736300848
era5_u10_daily_mean_mean_std_14d,0.23808803955735963
era5_swvl1_daily_mean_max_soil_moisture_lag_1d,0.2360966604214243
era5_u10_daily_mean_std_mean_7d,0.22876464438799468
era5_swvl2_daily_mean_min_soil_moisture_lag_7d,0.22537748137385874
era5_u10_daily_mean_std,0.21914210670939438
rainfall_total_14d,0.21761677121876155
