date,era5_tp_daily_total_mean,era5_tp_daily_total_min,era5_tp_daily_total_max,era5_tp_daily_total_std,era5_sro_daily_total_mean,era5_sro_daily_total_min,era5_sro_daily_total_max,era5_sro_daily_total_std,era5_t2m_daily_mean_mean,era5_t2m_daily_mean_min,era5_t2m_daily_mean_max,era5_t2m_daily_mean_std,era5_swvl1_daily_mean_mean,era5_swvl1_daily_mean_min,era5_swvl1_daily_mean_max,era5_swvl1_daily_mean_std,era5_swvl2_daily_mean_mean,era5_swvl2_daily_mean_min,era5_swvl2_daily_mean_max,era5_swvl2_daily_mean_std,glofas_discharge_mean,glofas_discharge_min,glofas_discharge_max,glofas_discharge_std,rainfall_total_3d,rainfall_total_7d,rainfall_total_14d,rainfall_total_30d,era5_tp_daily_total_mean_lag_1d,era5_tp_daily_total_min_lag_1d,era5_tp_daily_total_max_lag_1d,era5_tp_daily_total_std_lag_1d,era5_sro_daily_total_mean_lag_1d,era5_sro_daily_total_min_lag_1d,era5_sro_daily_total_max_lag_1d,era5_sro_daily_total_std_lag_1d,era5_t2m_daily_mean_mean_lag_1d,era5_t2m_daily_mean_min_lag_1d,era5_t2m_daily_mean_max_lag_1d,era5_t2m_daily_mean_std_lag_1d,era5_swvl1_daily_mean_mean_lag_1d,era5_swvl1_daily_mean_min_lag_1d,era5_swvl1_daily_mean_max_lag_1d,era5_swvl1_daily_mean_std_lag_1d,era5_swvl2_daily_mean_mean_lag_1d,era5_swvl2_daily_mean_min_lag_1d,era5_swvl2_daily_mean_max_lag_1d,era5_swvl2_daily_mean_std_lag_1d,glofas_discharge_mean_lag_1d,glofas_discharge_min_lag_1d,glofas_discharge_max_lag_1d,glofas_discharge_std_lag_1d,rainfall_total_3d_lag_1d,rainfall_total_7d_lag_1d,rainfall_total_14d_lag_1d,rainfall_total_30d_lag_1d,era5_tp_daily_total_mean_lag_2d,era5_tp_daily_total_min_lag_2d,era5_tp_daily_total_max_lag_2d,era5_tp_daily_total_std_lag_2d,era5_sro_daily_total_mean_lag_2d,era5_sro_daily_total_min_lag_2d,era5_sro_daily_total_max_lag_2d,era5_sro_daily_total_std_lag_2d,era5_t2m_daily_mean_mean_lag_2d,era5_t2m_daily_mean_min_lag_2d,era5_t2m_daily_mean_max_lag_2d,era5_t2m_daily_mean_std_lag_2d,era5_swvl1_daily_mean_mean_lag_2d,era5_swvl1_daily_mean_min_lag_2d,era5_swvl1_daily_mean_max_lag_2d,era5_swvl1_daily_mean_std_lag_2d,era5_swvl2_daily_mean_mean_lag_2d,era5_swvl2_daily_mean_min_lag_2d,era5_swvl2_daily_mean_max_lag_2d,era5_swvl2_daily_mean_std_lag_2d,glofas_discharge_mean_lag_2d,glofas_discharge_min_lag_2d,glofas_discharge_max_lag_2d,glofas_discharge_std_lag_2d,rainfall_total_3d_lag_2d,rainfall_total_7d_lag_2d,rainfall_total_14d_lag_2d,rainfall_total_30d_lag_2d,era5_tp_daily_total_mean_lag_3d,era5_tp_daily_total_min_lag_3d,era5_tp_daily_total_max_lag_3d,era5_tp_daily_total_std_lag_3d,era5_sro_daily_total_mean_lag_3d,era5_sro_daily_total_min_lag_3d,era5_sro_daily_total_max_lag_3d,era5_sro_daily_total_std_lag_3d,era5_t2m_daily_mean_mean_lag_3d,era5_t2m_daily_mean_min_lag_3d,era5_t2m_daily_mean_max_lag_3d,era5_t2m_daily_mean_std_lag_3d,era5_swvl1_daily_mean_mean_lag_3d,era5_swvl1_daily_mean_min_lag_3d,era5_swvl1_daily_mean_max_lag_3d,era5_swvl1_daily_mean_std_lag_3d,era5_swvl2_daily_mean_mean_lag_3d,era5_swvl2_daily_mean_min_lag_3d,era5_swvl2_daily_mean_max_lag_3d,era5_swvl2_daily_mean_std_lag_3d,glofas_discharge_mean_lag_3d,glofas_discharge_min_lag_3d,glofas_discharge_max_lag_3d,glofas_discharge_std_lag_3d,rainfall_total_3d_lag_3d,rainfall_total_7d_lag_3d,rainfall_total_14d_lag_3d,rainfall_total_30d_lag_3d,era5_tp_daily_total_mean_lag_7d,era5_tp_daily_total_min_lag_7d,era5_tp_daily_total_max_lag_7d,era5_tp_daily_total_std_lag_7d,era5_sro_daily_total_mean_lag_7d,era5_sro_daily_total_min_lag_7d,era5_sro_daily_total_max_lag_7d,era5_sro_daily_total_std_lag_7d,era5_t2m_daily_mean_mean_lag_7d,era5_t2m_daily_mean_min_lag_7d,era5_t2m_daily_mean_max_lag_7d,era5_t2m_daily_mean_std_lag_7d,era5_swvl1_daily_mean_mean_lag_7d,era5_swvl1_daily_mean_min_lag_7d,era5_swvl1_daily_mean_max_lag_7d,era5_swvl1_daily_mean_std_lag_7d,era5_swvl2_daily_mean_mean_lag_7d,era5_swvl2_daily_mean_min_lag_7d,era5_swvl2_daily_mean_max_lag_7d,era5_swvl2_daily_mean_std_lag_7d,glofas_discharge_mean_lag_7d,glofas_discharge_min_lag_7d,glofas_discharge_max_lag_7d,glofas_discharge_std_lag_7d,rainfall_total_3d_lag_7d,rainfall_total_7d_lag_7d,rainfall_total_14d_lag_7d,rainfall_total_30d_lag_7d,target_glofas_discharge_max_next_1d,label_discharge_next_1d_ge_q75,label_discharge_next_1d_ge_q90,label_discharge_next_1d_ge_q95
2020-04-08,0.000117884745,0.0,0.017166138,0.0010192986,0.0,0.0,0.0,0.0,302.55252,298.16977,306.11752,1.6211286,0.06863305,0.0002823365,0.17067786,0.05543919,0.14146073,0.0018157446,0.20639098,0.03873619,119.52221,0.0,3781.0,651.6495,0.010191069479333237,0.08998049751971848,4.61970279813977,6.408948135867831,0.006462468,0.0,1.1911392,0.08557301,3.6027697e-07,0.0,6.723404e-05,4.823451e-06,302.52234,298.89914,306.01242,1.5409998,0.06907864,0.00028134137,0.17881043,0.05596654,0.1416466,0.0018137157,0.20970581,0.038713053,119.73543,0.0,3760.0938,652.43536,0.010073184734210372,0.09400579775683582,4.692881408176618,6.415452989327605,0.003610717,0.0,0.5569458,0.04162507,1.8543668e-07,0.0,3.0040741e-05,2.1275962e-06,303.189,298.33627,306.68945,1.733713,0.06889298,0.00028086486,0.18813562,0.056274287,0.14170995,0.0018287055,0.21274142,0.038696855,118.974976,0.0,3764.8438,648.17413,0.06865263148210943,0.09217129950411618,4.997253199137049,6.408990521493251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0228,298.1489,306.2319,1.6281824,0.06916121,0.0002789603,0.19650955,0.057083122,0.14221188,0.0018227362,0.21778738,0.038966756,114.9466,0.0,3842.125,627.14746,0.07259183609858155,0.14592541893944144,5.172763708309503,6.4053798045933945,0.004143185,0.0,0.6904602,0.045073833,2.0795399e-07,0.0,3.7908554e-05,2.4129577e-06,300.01672,294.29138,302.842,1.6775266,0.075245425,0.0003103454,0.23233801,0.06415389,0.14581664,0.0018398496,0.245983,0.041574247,88.34474,0.0,3012.7812,479.4515,0.0661359908990562,4.529722300620051,5.46203698523459,8.112591999597498,3750.5312,0,0,0
2020-04-09,0.002559026,0.0,0.21648407,0.017613804,2.9140049e-08,0.0,4.2915344e-06,2.76053e-07,303.5783,298.442,306.42813,1.6809359,0.06784384,0.0002812664,0.16755255,0.05509335,0.140912,0.0018126671,0.20192213,0.03846247,119.47221,0.0,3750.5312,651.677,0.009139378584222868,0.08534193158266135,0.5507786889211275,5.763043078201008,0.000117884745,0.0,0.017166138,0.0010192986,0.0,0.0,0.0,0.0,302.55252,298.16977,306.11752,1.6211286,0.06863305,0.0002823365,0.17067786,0.05543919,0.14146073,0.0018157446,0.20639098,0.03873619,119.52221,0.0,3781.0,651.6495,0.010191069479333237,0.08998049751971848,4.61970279813977,6.408948135867831,0.006462468,0.0,1.1911392,0.08557301,3.6027697e-07,0.0,6.723404e-05,4.823451e-06,302.52234,298.89914,306.01242,1.5409998,0.06907864,0.00028134137,0.17881043,0.05596654,0.1416466,0.0018137157,0.20970581,0.038713053,119.73543,0.0,3760.0938,652.43536,0.010073184734210372,0.09400579775683582,4.692881408176618,6.415452989327605,0.003610717,0.0,0.5569458,0.04162507,1.8543668e-07,0.0,3.0040741e-05,2.1275962e-06,303.189,298.33627,306.68945,1.733713,0.06889298,0.00028086486,0.18813562,0.056274287,0.14170995,0.0018287055,0.21274142,0.038696855,118.974976,0.0,3764.8438,648.17413,0.06865263148210943,0.09217129950411618,4.997253199137049,6.408990521493251,0.007197592,0.0,0.99277496,0.07428043,3.9074155e-07,0.0,5.6266785e-05,4.1276394e-06,301.6884,296.0253,304.8461,1.7513092,0.07197535,0.0002777516,0.21868508,0.060652487,0.14481293,0.0018350664,0.23967826,0.04078948,91.935005,0.0,3387.0625,500.21268,0.0159687465056777,0.4654367573384661,5.469234577176394,8.119526006557862,3717.9062,0,0,0
2020-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.73627,298.65067,306.6156,1.6461196,0.06855399,0.00027785325,0.17077638,0.056116104,0.14122492,0.0018136975,0.20067705,0.03873521,119.34855,0.0,3717.9062,651.2053,0.002676910749869421,0.0777920100663323,0.20526647759834304,5.561435016410542,0.002559026,0.0,0.21648407,0.017613804,2.9140049e-08,0.0,4.2915344e-06,2.76053e-07,303.5783,298.442,306.42813,1.6809359,0.06784384,0.0002812664,0.16755255,0.05509335,0.140912,0.0018126671,0.20192213,0.03846247,119.47221,0.0,3750.5312,651.677,0.009139378584222868,0.08534193158266135,0.5507786889211275,5.763043078201008,0.000117884745,0.0,0.017166138,0.0010192986,0.0,0.0,0.0,0.0,302.55252,298.16977,306.11752,1.6211286,0.06863305,0.0002823365,0.17067786,0.05543919,0.14146073,0.0018157446,0.20639098,0.03873619,119.52221,0.0,3781.0,651.6495,0.010191069479333237,0.08998049751971848,4.61970279813977,6.408948135867831,0.006462468,0.0,1.1911392,0.08557301,3.6027697e-07,0.0,6.723404e-05,4.823451e-06,302.52234,298.89914,306.01242,1.5409998,0.06907864,0.00028134137,0.17881043,0.05596654,0.1416466,0.0018137157,0.20970581,0.038713053,119.73543,0.0,3760.0938,652.43536,0.010073184734210372,0.09400579775683582,4.692881408176618,6.415452989327605,0.0075499215,0.0,1.080513,0.07582606,3.5497877e-07,0.0,5.90086e-05,3.9843167e-06,302.66013,296.92136,305.58118,1.8094604,0.06968546,0.00028228093,0.1984062,0.057957985,0.14370582,0.0018335022,0.23168617,0.040007766,98.55185,0.0,3709.25,538.0143,0.018890698440372944,0.12747446753201075,5.4673802100878675,8.074174820256303,3702.75,0,0,0
2020-04-11,0.009021495,0.0,1.2021065,0.09164248,4.7683716e-07,0.0,6.532669e-05,4.8473235e-06,304.9606,299.4542,308.28818,1.708168,0.067089036,0.00027698962,0.1694213,0.05472437,0.14035104,0.0018075039,0.19794653,0.038167298,118.54434,0.0,3702.75,647.0169,0.01158052054233849,0.021771590021671727,0.16813675878802314,5.564396705551189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.73627,298.65067,306.6156,1.6461196,0.06855399,0.00027785325,0.17077638,0.056116104,0.14122492,0.0018136975,0.20067705,0.03873521,119.34855,0.0,3717.9062,651.2053,0.002676910749869421,0.0777920100663323,0.20526647759834304,5.561435016410542,0.002559026,0.0,0.21648407,0.017613804,2.9140049e-08,0.0,4.2915344e-06,2.76053e-07,303.5783,298.442,306.42813,1.6809359,0.06784384,0.0002812664,0.16755255,0.05509335,0.140912,0.0018126671,0.20192213,0.03846247,119.47221,0.0,3750.5312,651.677,0.009139378584222868,0.08534193158266135,0.5507786889211275,5.763043078201008,0.000117884745,0.0,0.017166138,0.0010192986,0.0,0.0,0.0,0.0,302.55252,298.16977,306.11752,1.6211286,0.06863305,0.0002823365,0.17067786,0.05543919,0.14146073,0.0018157446,0.20639098,0.03873619,119.52221,0.0,3781.0,651.6495,0.010191069479333237,0.08998049751971848,4.61970279813977,6.408948135867831,0.065041915,0.0,1.7228127,0.25470644,5.357795e-07,0.0,3.528595e-05,2.95274e-06,303.39194,298.57642,305.80997,1.5533229,0.06849595,0.00028886352,0.19331573,0.056808826,0.14242853,0.0018275613,0.22317857,0.0390238,107.27871,0.0,3868.9375,586.50995,0.07978942804038525,0.14636516876635142,5.523454937414499,6.447834207487176,3683.0312,0,0,0
2020-04-12,0.00024371677,0.0,0.02002716,0.0017407924,0.0,0.0,0.0,0.0,305.94876,299.83997,308.95047,1.6572801,0.06605736,0.00027950728,0.16710193,0.0537239,0.13922562,0.0018059945,0.19530903,0.037447143,116.76991,0.0,3683.0312,637.59814,0.009265211308957078,0.02201530679303687,0.1679407257324783,5.5646404223225545,0.009021495,0.0,1.2021065,0.09164248,4.7683716e-07,0.0,6.532669e-05,4.8473235e-06,304.9606,299.4542,308.28818,1.708168,0.067089036,0.00027698962,0.1694213,0.05472437,0.14035104,0.0018075039,0.19794653,0.038167298,118.54434,0.0,3702.75,647.0169,0.01158052054233849,0.021771590021671727,0.16813675878802314,5.564396705551189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.73627,298.65067,306.6156,1.6461196,0.06855399,0.00027785325,0.17077638,0.056116104,0.14122492,0.0018136975,0.20067705,0.03873521,119.34855,0.0,3717.9062,651.2053,0.002676910749869421,0.0777920100663323,0.20526647759834304,5.561435016410542,0.002559026,0.0,0.21648407,0.017613804,2.9140049e-08,0.0,4.2915344e-06,2.76053e-07,303.5783,298.442,306.42813,1.6809359,0.06784384,0.0002812664,0.16755255,0.05509335,0.140912,0.0018126671,0.20192213,0.03846247,119.47221,0.0,3750.5312,651.677,0.009139378584222868,0.08534193158266135,0.5507786889211275,5.763043078201008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0228,298.1489,306.2319,1.6281824,0.06916121,0.0002789603,0.19650955,0.057083122,0.14221188,0.0018227362,0.21778738,0.038966756,114.9466,0.0,3842.125,627.14746,0.07259183609858155,0.14592541893944144,5.172763708309503,6.4053798045933945,3660.0625,0,0,0
2020-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.02505,299.2104,309.49725,2.1659245,0.06826126,0.00027643205,0.1730765,0.055917583,0.1402426,0.0018006958,0.20346023,0.038256973,114.10892,0.0,3660.0625,623.31866,0.009265211308957078,0.018404589893179946,0.11057588939729612,5.5646404223225545,0.00024371677,0.0,0.02002716,0.0017407924,0.0,0.0,0.0,0.0,305.94876,299.83997,308.95047,1.6572801,0.06605736,0.00027950728,0.16710193,0.0537239,0.13922562,0.0018059945,0.19530903,0.037447143,116.76991,0.0,3683.0312,637.59814,0.009265211308957078,0.02201530679303687,0.1679407257324783,5.5646404223225545,0.009021495,0.0,1.2021065,0.09164248,4.7683716e-07,0.0,6.532669e-05,4.8473235e-06,304.9606,299.4542,308.28818,1.708168,0.067089036,0.00027698962,0.1694213,0.05472437,0.14035104,0.0018075039,0.19794653,0.038167298,118.54434,0.0,3702.75,647.0169,0.01158052054233849,0.021771590021671727,0.16813675878802314,5.564396705551189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.73627,298.65067,306.6156,1.6461196,0.06855399,0.00027785325,0.17077638,0.056116104,0.14122492,0.0018136975,0.20067705,0.03873521,119.34855,0.0,3717.9062,651.2053,0.002676910749869421,0.0777920100663323,0.20526647759834304,5.561435016410542,0.003610717,0.0,0.5569458,0.04162507,1.8543668e-07,0.0,3.0040741e-05,2.1275962e-06,303.189,298.33627,306.68945,1.733713,0.06889298,0.00028086486,0.18813562,0.056274287,0.14170995,0.0018287055,0.21274142,0.038696855,118.974976,0.0,3764.8438,648.17413,0.06865263148210943,0.09217129950411618,4.997253199137049,6.408990521493251,3609.7812,0,0,0
2020-04-14,0.010759301,0.0,1.8939972,0.11631252,4.781617e-07,0.0,8.8214874e-05,5.4722414e-06,304.23257,299.53876,308.727,1.9310409,0.07017824,0.0003042718,0.17576063,0.05668603,0.141313,0.001796834,0.20650811,0.039084233,111.01911,0.0,3609.7812,606.56995,0.011003017323673703,0.022701422611135058,0.11670722036797088,5.575224882588373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.02505,299.2104,309.49725,2.1659245,0.06826126,0.00027643205,0.1730765,0.055917583,0.1402426,0.0018006958,0.20346023,0.038256973,114.10892,0.0,3660.0625,623.31866,0.009265211308957078,0.018404589893179946,0.11057588939729612,5.5646404223225545,0.00024371677,0.0,0.02002716,0.0017407924,0.0,0.0,0.0,0.0,305.94876,299.83997,308.95047,1.6572801,0.06605736,0.00027950728,0.16710193,0.0537239,0.13922562,0.0018059945,0.19530903,0.037447143,116.76991,0.0,3683.0312,637.59814,0.009265211308957078,0.02201530679303687,0.1679407257324783,5.5646404223225545,0.009021495,0.0,1.2021065,0.09164248,4.7683716e-07,0.0,6.532669e-05,4.8473235e-06,304.9606,299.4542,308.28818,1.708168,0.067089036,0.00027698962,0.1694213,0.05472437,0.14035104,0.0018075039,0.19794653,0.038167298,118.54434,0.0,3702.75,647.0169,0.01158052054233849,0.021771590021671727,0.16813675878802314,5.564396705551189,0.006462468,0.0,1.1911392,0.08557301,3.6027697e-07,0.0,6.723404e-05,4.823451e-06,302.52234,298.89914,306.01242,1.5409998,0.06907864,0.00028134137,0.17881043,0.05596654,0.1416466,0.0018137157,0.20970581,0.038713053,119.73543,0.0,3760.0938,652.43536,0.010073184734210372,0.09400579775683582,4.692881408176618,6.415452989327605,3523.2812,0,0,0
2020-04-15,0.014434921,0.0,0.9069443,0.06800325,1.0265244e-07,0.0,9.059906e-06,6.6447393e-07,304.86395,299.9045,307.1909,1.6126279,0.06948556,0.00036632456,0.17211352,0.055669986,0.14094736,0.0018067681,0.2058829,0.03889239,107.97225,0.0,3523.2812,589.963,0.025194221176207066,0.0370184584899107,0.12699895600962918,5.589659803212271,0.010759301,0.0,1.8939972,0.11631252,4.781617e-07,0.0,8.8214874e-05,5.4722414e-06,304.23257,299.53876,308.727,1.9310409,0.07017824,0.0003042718,0.17576063,0.05668603,0.141313,0.001796834,0.20650811,0.039084233,111.01911,0.0,3609.7812,606.56995,0.011003017323673703,0.022701422611135058,0.11670722036797088,5.575224882588373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.02505,299.2104,309.49725,2.1659245,0.06826126,0.00027643205,0.1730765,0.055917583,0.1402426,0.0018006958,0.20346023,0.038256973,114.10892,0.0,3660.0625,623.31866,0.009265211308957078,0.018404589893179946,0.11057588939729612,5.5646404223225545,0.00024371677,0.0,0.02002716,0.0017407924,0.0,0.0,0.0,0.0,305.94876,299.83997,308.95047,1.6572801,0.06605736,0.00027950728,0.16710193,0.0537239,0.13922562,0.0018059945,0.19530903,0.037447143,116.76991,0.0,3683.0312,637.59814,0.009265211308957078,0.02201530679303687,0.1679407257324783,5.5646404223225545,0.000117884745,0.0,0.017166138,0.0010192986,0.0,0.0,0.0,0.0,302.55252,298.16977,306.11752,1.6211286,0.06863305,0.0002823365,0.17067786,0.05543919,0.14146073,0.0018157446,0.20639098,0.03873619,119.52221,0.0,3781.0,651.6495,0.010191069479333237,0.08998049751971848,4.61970279813977,6.408948135867831,3424.7812,0,0,0
2020-04-16,0.03563033,0.0,1.0728836,0.11125145,1.35435e-07,0.0,3.695488e-06,4.1847625e-07,304.55585,299.98605,307.57022,1.6626269,0.07079818,0.00036240197,0.17483139,0.056909468,0.14136037,0.0018075068,0.2075405,0.039296,104.989784,0.0,3424.7812,573.69543,0.06082455161958933,0.0700897629285464,0.15543169451120775,5.624666271687602,0.014434921,0.0,0.9069443,0.06800325,1.0265244e-07,0.0,9.059906e-06,6.6447393e-07,304.86395,299.9045,307.1909,1.6126279,0.06948556,0.00036632456,0.17211352,0.055669986,0.14094736,0.0018067681,0.2058829,0.03889239,107.97225,0.0,3523.2812,589.963,0.025194221176207066,0.0370184584899107,0.12699895600962918,5.589659803212271,0.010759301,0.0,1.8939972,0.11631252,4.781617e-07,0.0,8.8214874e-05,5.4722414e-06,304.23257,299.53876,308.727,1.9310409,0.07017824,0.0003042718,0.17576063,0.05668603,0.141313,0.001796834,0.20650811,0.039084233,111.01911,0.0,3609.7812,606.56995,0.011003017323673703,0.022701422611135058,0.11670722036797088,5.575224882588373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.02505,299.2104,309.49725,2.1659245,0.06826126,0.00027643205,0.1730765,0.055917583,0.1402426,0.0018006958,0.20346023,0.038256973,114.10892,0.0,3660.0625,623.31866,0.009265211308957078,0.018404589893179946,0.11057588939729612,5.5646404223225545,0.002559026,0.0,0.21648407,0.017613804,2.9140049e-08,0.0,4.2915344e-06,2.76053e-07,303.5783,298.442,306.42813,1.6809359,0.06784384,0.0002812664,0.16755255,0.05509335,0.140912,0.0018126671,0.20192213,0.03846247,119.47221,0.0,3750.5312,651.677,0.009139378584222868,0.08534193158266135,0.5507786889211275,5.763043078201008,3328.4688,0,0,0
2020-04-17,0.009808276,0.0,0.49686432,0.04693747,1.3709068e-07,0.0,1.8119812e-05,1.2653401e-06,304.70346,299.90976,307.62906,1.628419,0.070155285,0.0003054187,0.17534535,0.055684585,0.14094856,0.001806911,0.20331448,0.038974326,102.30694,0.0,3328.4688,559.03467,0.05987352691590786,0.0798980387771735,0.1576900488435058,5.634474547536229,0.03563033,0.0,1.0728836,0.11125145,1.35435e-07,0.0,3.695488e-06,4.1847625e-07,304.55585,299.98605,307.57022,1.6626269,0.07079818,0.00036240197,0.17483139,0.056909468,0.14136037,0.0018075068,0.2075405,0.039296,104.989784,0.0,3424.7812,573.69543,0.06082455161958933,0.0700897629285464,0.15543169451120775,5.624666271687602,0.014434921,0.0,0.9069443,0.06800325,1.0265244e-07,0.0,9.059906e-06,6.6447393e-07,304.86395,299.9045,307.1909,1.6126279,0.06948556,0.00036632456,0.17211352,0.055669986,0.14094736,0.0018067681,0.2058829,0.03889239,107.97225,0.0,3523.2812,589.963,0.025194221176207066,0.0370184584899107,0.12699895600962918,5.589659803212271,0.010759301,0.0,1.8939972,0.11631252,4.781617e-07,0.0,8.8214874e-05,5.4722414e-06,304.23257,299.53876,308.727,1.9310409,0.07017824,0.0003042718,0.17576063,0.05668603,0.141313,0.001796834,0.20650811,0.039084233,111.01911,0.0,3609.7812,606.56995,0.011003017323673703,0.022701422611135058,0.11670722036797088,5.575224882588373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.73627,298.65067,306.6156,1.6461196,0.06855399,0.00027785325,0.17077638,0.056116104,0.14122492,0.0018136975,0.20067705,0.03873521,119.34855,0.0,3717.9062,651.2053,0.002676910749869421,0.0777920100663323,0.20526647759834304,5.561435016410542,3232.5312,0,0,0
2020-04-18,0.011196401,0.0,1.1453629,0.08829823,1.9338395e-07,0.0,3.385544e-05,1.9773877e-06,303.6675,299.7453,307.35086,1.6014597,0.06763186,0.00028452263,0.16983575,0.053996164,0.14026935,0.001806009,0.20026053,0.0384835,99.91826,0.0,3232.5312,545.96826,0.05663500726222992,0.08207294520980213,0.10384453523147386,5.645670948506449,0.009808276,0.0,0.49686432,0.04693747,1.3709068e-07,0.0,1.8119812e-05,1.2653401e-06,304.70346,299.90976,307.62906,1.628419,0.070155285,0.0003054187,0.17534535,0.055684585,0.14094856,0.001806911,0.20331448,0.038974326,102.30694,0.0,3328.4688,559.03467,0.05987352691590786,0.0798980387771735,0.1576900488435058,5.634474547536229,0.03563033,0.0,1.0728836,0.11125145,1.35435e-07,0.0,3.695488e-06,4.1847625e-07,304.55585,299.98605,307.57022,1.6626269,0.07079818,0.00036240197,0.17483139,0.056909468,0.14136037,0.0018075068,0.2075405,0.039296,104.989784,0.0,3424.7812,573.69543,0.06082455161958933,0.0700897629285464,0.15543169451120775,5.624666271687602,0.014434921,0.0,0.9069443,0.06800325,1.0265244e-07,0.0,9.059906e-06,6.6447393e-07,304.86395,299.9045,307.1909,1.6126279,0.06948556,0.00036632456,0.17211352,0.055669986,0.14094736,0.0018067681,0.2058829,0.03889239,107.97225,0.0,3523.2812,589.963,0.025194221176207066,0.0370184584899107,0.12699895600962918,5.589659803212271,0.009021495,0.0,1.2021065,0.09164248,4.7683716e-07,0.0,6.532669e-05,4.8473235e-06,304.9606,299.4542,308.28818,1.708168,0.067089036,0.00027698962,0.1694213,0.05472437,0.14035104,0.0018075039,0.19794653,0.038167298,118.54434,0.0,3702.75,647.0169,0.01158052054233849,0.021771590021671727,0.16813675878802314,5.564396705551189,3144.9688,0,0,0
2020-04-19,0.11781984,0.0,4.0621758,0.3610564,1.8007225e-06,0.0,0.00022101402,1.4899768e-05,303.85486,298.4514,307.08444,1.5790642,0.06713901,0.00027098414,0.16590835,0.05322555,0.13949013,0.0017947425,0.19668381,0.037962303,97.732025,0.0,3144.9688,534.0197,0.13882451504468918,0.1996490666642785,0.22166437345731538,5.754086498127435,0.011196401,0.0,1.1453629,0.08829823,1.9338395e-07,0.0,3.385544e-05,1.9773877e-06,303.6675,299.7453,307.35086,1.6014597,0.06763186,0.00028452263,0.16983575,0.053996164,0.14026935,0.001806009,0.20026053,0.0384835,99.91826,0.0,3232.5312,545.96826,0.05663500726222992,0.08207294520980213,0.10384453523147386,5.645670948506449,0.009808276,0.0,0.49686432,0.04693747,1.3709068e-07,0.0,1.8119812e-05,1.2653401e-06,304.70346,299.90976,307.62906,1.628419,0.070155285,0.0003054187,0.17534535,0.055684585,0.14094856,0.001806911,0.20331448,0.038974326,102.30694,0.0,3328.4688,559.03467,0.05987352691590786,0.0798980387771735,0.1576900488435058,5.634474547536229,0.03563033,0.0,1.0728836,0.11125145,1.35435e-07,0.0,3.695488e-06,4.1847625e-07,304.55585,299.98605,307.57022,1.6626269,0.07079818,0.00036240197,0.17483139,0.056909468,0.14136037,0.0018075068,0.2075405,0.039296,104.989784,0.0,3424.7812,573.69543,0.06082455161958933,0.0700897629285464,0.15543169451120775,5.624666271687602,0.00024371677,0.0,0.02002716,0.0017407924,0.0,0.0,0.0,0.0,305.94876,299.83997,308.95047,1.6572801,0.06605736,0.00027950728,0.16710193,0.0537239,0.13922562,0.0018059945,0.19530903,0.037447143,116.76991,0.0,3683.0312,637.59814,0.009265211308957078,0.02201530679303687,0.1679407257324783,5.5646404223225545,3073.125,0,0,0
